id,user_id,products,total,discounted_total,total_products,total_quantity,created_at,updated_at,order_id,products_json,product_count,total_quantity_from_products,order_value,discount_amount,avg_product_value,sk_order,_transformed_at,_pipeline_version
170,40,"[{'id': 64, 'price': 308.62, 'title': 'Product 64', 'total': 786.98, 'quantity': 3, 'discountedPrice': 262.33, 'discountPercentage': 15.0}, {'id': 79, 'price': 82.34, 'title': 'Product 79', 'total': 66.7, 'quantity': 1, 'discountedPrice': 66.7, 'discountPercentage': 19.0}, {'id': 38, 'price': 208.74, 'title': 'Product 38', 'total': 317.28, 'quantity': 2, 'discountedPrice': 158.64, 'discountPercentage': 24.0}, {'id': 92, 'price': 15.83, 'title': 'Product 92', 'total': 44.17, 'quantity': 3, 'discountedPrice': 14.72, 'discountPercentage': 7.000000000000001}, {'id': 97, 'price': 97.48, 'title': 'Product 97', 'total': 157.92, 'quantity': 2, 'discountedPrice': 78.96, 'discountPercentage': 19.0}]",1373.05,1304.4,5,11,2025-10-22 00:56:02.427483+00:00,2025-10-22 02:56:02.427483+00:00,170,"[{'id': 64, 'price': 308.62, 'title': 'Product 64', 'total': 786.98, 'quantity': 3, 'discountedPrice': 262.33, 'discountPercentage': 15.0}, {'id': 79, 'price': 82.34, 'title': 'Product 79', 'total': 66.7, 'quantity': 1, 'discountedPrice': 66.7, 'discountPercentage': 19.0}, {'id': 38, 'price': 208.74, 'title': 'Product 38', 'total': 317.28, 'quantity': 2, 'discountedPrice': 158.64, 'discountPercentage': 24.0}, {'id': 92, 'price': 15.83, 'title': 'Product 92', 'total': 44.17, 'quantity': 3, 'discountedPrice': 14.72, 'discountPercentage': 7.000000000000001}, {'id': 97, 'price': 97.48, 'title': 'Product 97', 'total': 157.92, 'quantity': 2, 'discountedPrice': 78.96, 'discountPercentage': 19.0}]",5,11,1373.05,68.64999999999986,274.61,bdbabee7822551e0,2026-04-19T19:39:39.306863+00:00,1.0
149,25,"[{'id': 76, 'price': 468.47, 'title': 'Product 76', 'total': 787.03, 'quantity': 2, 'discountedPrice': 393.51, 'discountPercentage': 16.0}]",787.03,747.68,1,2,2025-10-22 00:56:02.425482+00:00,2025-10-22 22:56:02.425482+00:00,149,"[{'id': 76, 'price': 468.47, 'title': 'Product 76', 'total': 787.03, 'quantity': 2, 'discountedPrice': 393.51, 'discountPercentage': 16.0}]",1,2,787.03,39.35000000000002,787.03,e512a6b24b3e61b6,2026-04-19T19:39:39.306863+00:00,1.0
96,25,"[{'id': 90, 'price': 385.76, 'title': 'Product 90', 'total': 648.08, 'quantity': 2, 'discountedPrice': 324.04, 'discountPercentage': 16.0}, {'id': 36, 'price': 394.42, 'title': 'Product 36', 'total': 911.11, 'quantity': 3, 'discountedPrice': 303.7, 'discountPercentage': 23.0}]",1559.19,1481.23,2,5,2025-10-25 00:56:02.421482+00:00,2025-10-25 15:56:02.421482+00:00,96,"[{'id': 90, 'price': 385.76, 'title': 'Product 90', 'total': 648.08, 'quantity': 2, 'discountedPrice': 324.04, 'discountPercentage': 16.0}, {'id': 36, 'price': 394.42, 'title': 'Product 36', 'total': 911.11, 'quantity': 3, 'discountedPrice': 303.7, 'discountPercentage': 23.0}]",2,5,1559.19,77.96000000000004,779.595,656181553a70a9c5,2026-04-19T19:39:39.306863+00:00,1.0
167,92,"[{'id': 8, 'price': 351.48, 'title': 'Product 8', 'total': 1054.44, 'quantity': 3, 'discountedPrice': 351.48, 'discountPercentage': 0.0}]",1054.44,1001.72,1,3,2025-10-31 00:56:02.426480+00:00,2025-11-01 00:56:02.426480+00:00,167,"[{'id': 8, 'price': 351.48, 'title': 'Product 8', 'total': 1054.44, 'quantity': 3, 'discountedPrice': 351.48, 'discountPercentage': 0.0}]",1,3,1054.44,52.72000000000003,1054.44,5845bcf18b4882a4,2026-04-19T19:39:39.306863+00:00,1.0
67,12,"[{'id': 21, 'price': 364.43, 'title': 'Product 21', 'total': 1082.36, 'quantity': 3, 'discountedPrice': 360.79, 'discountPercentage': 1.0}]",1082.36,1028.24,1,3,2025-11-03 00:56:02.419484+00:00,2025-11-03 23:56:02.419484+00:00,67,"[{'id': 21, 'price': 364.43, 'title': 'Product 21', 'total': 1082.36, 'quantity': 3, 'discountedPrice': 360.79, 'discountPercentage': 1.0}]",1,3,1082.36,54.11999999999989,1082.36,092d384590dcb28b,2026-04-19T19:39:39.306863+00:00,1.0
97,60,"[{'id': 68, 'price': 222.67, 'title': 'Product 68', 'total': 182.59, 'quantity': 1, 'discountedPrice': 182.59, 'discountPercentage': 18.0}, {'id': 27, 'price': 228.2, 'title': 'Product 27', 'total': 527.14, 'quantity': 3, 'discountedPrice': 175.71, 'discountPercentage': 23.0}, {'id': 69, 'price': 201.91, 'title': 'Product 69', 'total': 306.9, 'quantity': 2, 'discountedPrice': 153.45, 'discountPercentage': 24.0}]",1016.63,965.8,3,6,2025-11-06 00:56:02.421482+00:00,2025-11-06 01:56:02.421482+00:00,97,"[{'id': 68, 'price': 222.67, 'title': 'Product 68', 'total': 182.59, 'quantity': 1, 'discountedPrice': 182.59, 'discountPercentage': 18.0}, {'id': 27, 'price': 228.2, 'title': 'Product 27', 'total': 527.14, 'quantity': 3, 'discountedPrice': 175.71, 'discountPercentage': 23.0}, {'id': 69, 'price': 201.91, 'title': 'Product 69', 'total': 306.9, 'quantity': 2, 'discountedPrice': 153.45, 'discountPercentage': 24.0}]",3,6,1016.63,50.83000000000004,338.87666666666667,97fb9097ef736929,2026-04-19T19:39:39.306863+00:00,1.0
53,52,"[{'id': 58, 'price': 138.29, 'title': 'Product 58', 'total': 207.44, 'quantity': 2, 'discountedPrice': 103.72, 'discountPercentage': 25.0}, {'id': 38, 'price': 47.12, 'title': 'Product 38', 'total': 85.76, 'quantity': 2, 'discountedPrice': 42.88, 'discountPercentage': 9.0}, {'id': 72, 'price': 244.0, 'title': 'Product 72', 'total': 688.08, 'quantity': 3, 'discountedPrice': 229.36, 'discountPercentage': 6.0}]",981.28,932.22,3,7,2025-11-06 00:56:02.419484+00:00,2025-11-07 00:56:02.419484+00:00,53,"[{'id': 58, 'price': 138.29, 'title': 'Product 58', 'total': 207.44, 'quantity': 2, 'discountedPrice': 103.72, 'discountPercentage': 25.0}, {'id': 38, 'price': 47.12, 'title': 'Product 38', 'total': 85.76, 'quantity': 2, 'discountedPrice': 42.88, 'discountPercentage': 9.0}, {'id': 72, 'price': 244.0, 'title': 'Product 72', 'total': 688.08, 'quantity': 3, 'discountedPrice': 229.36, 'discountPercentage': 6.0}]",3,7,981.28,49.059999999999945,327.0933333333333,21c438d015a980ad,2026-04-19T19:39:39.306863+00:00,1.0
3,47,"[{'id': 62, 'price': 474.69, 'title': 'Product 62', 'total': 882.92, 'quantity': 2, 'discountedPrice': 441.46, 'discountPercentage': 7.000000000000001}]",882.92,838.77,1,2,2025-11-07 00:56:02.416488+00:00,2025-11-07 22:56:02.416488+00:00,3,"[{'id': 62, 'price': 474.69, 'title': 'Product 62', 'total': 882.92, 'quantity': 2, 'discountedPrice': 441.46, 'discountPercentage': 7.000000000000001}]",1,2,882.92,44.14999999999998,882.92,aa827556bf55f686,2026-04-19T19:39:39.306863+00:00,1.0
137,47,"[{'id': 55, 'price': 29.19, 'title': 'Product 55', 'total': 63.93, 'quantity': 3, 'discountedPrice': 21.31, 'discountPercentage': 27.0}, {'id': 81, 'price': 240.08, 'title': 'Product 81', 'total': 441.75, 'quantity': 2, 'discountedPrice': 220.87, 'discountPercentage': 8.0}, {'id': 5, 'price': 393.52, 'title': 'Product 5', 'total': 362.04, 'quantity': 1, 'discountedPrice': 362.04, 'discountPercentage': 8.0}, {'id': 7, 'price': 55.83, 'title': 'Product 7', 'total': 41.87, 'quantity': 1, 'discountedPrice': 41.87, 'discountPercentage': 25.0}, {'id': 83, 'price': 354.01, 'title': 'Product 83', 'total': 315.07, 'quantity': 1, 'discountedPrice': 315.07, 'discountPercentage': 11.0}]",1224.66,1163.43,5,8,2025-11-08 00:56:02.424484+00:00,2025-11-09 00:56:02.424484+00:00,137,"[{'id': 55, 'price': 29.19, 'title': 'Product 55', 'total': 63.93, 'quantity': 3, 'discountedPrice': 21.31, 'discountPercentage': 27.0}, {'id': 81, 'price': 240.08, 'title': 'Product 81', 'total': 441.75, 'quantity': 2, 'discountedPrice': 220.87, 'discountPercentage': 8.0}, {'id': 5, 'price': 393.52, 'title': 'Product 5', 'total': 362.04, 'quantity': 1, 'discountedPrice': 362.04, 'discountPercentage': 8.0}, {'id': 7, 'price': 55.83, 'title': 'Product 7', 'total': 41.87, 'quantity': 1, 'discountedPrice': 41.87, 'discountPercentage': 25.0}, {'id': 83, 'price': 354.01, 'title': 'Product 83', 'total': 315.07, 'quantity': 1, 'discountedPrice': 315.07, 'discountPercentage': 11.0}]",5,8,1224.66,61.23000000000002,244.93200000000002,5f3002acfc86e0b1,2026-04-19T19:39:39.306863+00:00,1.0
65,10,"[{'id': 96, 'price': 279.45, 'title': 'Product 96', 'total': 514.19, 'quantity': 2, 'discountedPrice': 257.09, 'discountPercentage': 8.0}, {'id': 58, 'price': 481.33, 'title': 'Product 58', 'total': 1314.03, 'quantity': 3, 'discountedPrice': 438.01, 'discountPercentage': 9.0}, {'id': 16, 'price': 327.08, 'title': 'Product 16', 'total': 281.29, 'quantity': 1, 'discountedPrice': 281.29, 'discountPercentage': 14.000000000000002}, {'id': 55, 'price': 195.45, 'title': 'Product 55', 'total': 304.9, 'quantity': 2, 'discountedPrice': 152.45, 'discountPercentage': 22.0}]",2414.41,2293.69,4,8,2025-11-13 00:56:02.419484+00:00,2025-11-13 14:56:02.419484+00:00,65,"[{'id': 96, 'price': 279.45, 'title': 'Product 96', 'total': 514.19, 'quantity': 2, 'discountedPrice': 257.09, 'discountPercentage': 8.0}, {'id': 58, 'price': 481.33, 'title': 'Product 58', 'total': 1314.03, 'quantity': 3, 'discountedPrice': 438.01, 'discountPercentage': 9.0}, {'id': 16, 'price': 327.08, 'title': 'Product 16', 'total': 281.29, 'quantity': 1, 'discountedPrice': 281.29, 'discountPercentage': 14.000000000000002}, {'id': 55, 'price': 195.45, 'title': 'Product 55', 'total': 304.9, 'quantity': 2, 'discountedPrice': 152.45, 'discountPercentage': 22.0}]",4,8,2414.41,120.7199999999998,603.6025,d1f9e7960c1666a5,2026-04-19T19:39:39.306863+00:00,1.0
5,32,"[{'id': 61, 'price': 108.35, 'title': 'Product 61', 'total': 201.53, 'quantity': 2, 'discountedPrice': 100.77, 'discountPercentage': 7.000000000000001}, {'id': 1, 'price': 430.01, 'title': 'Product 1', 'total': 313.91, 'quantity': 1, 'discountedPrice': 313.91, 'discountPercentage': 27.0}, {'id': 80, 'price': 440.52, 'title': 'Product 80', 'total': 854.61, 'quantity': 2, 'discountedPrice': 427.3, 'discountPercentage': 3.0}, {'id': 87, 'price': 295.93, 'title': 'Product 87', 'total': 275.21, 'quantity': 1, 'discountedPrice': 275.21, 'discountPercentage': 7.000000000000001}]",1645.26,1563.0,4,6,2025-11-14 00:56:02.416488+00:00,2025-11-14 06:56:02.416488+00:00,5,"[{'id': 61, 'price': 108.35, 'title': 'Product 61', 'total': 201.53, 'quantity': 2, 'discountedPrice': 100.77, 'discountPercentage': 7.000000000000001}, {'id': 1, 'price': 430.01, 'title': 'Product 1', 'total': 313.91, 'quantity': 1, 'discountedPrice': 313.91, 'discountPercentage': 27.0}, {'id': 80, 'price': 440.52, 'title': 'Product 80', 'total': 854.61, 'quantity': 2, 'discountedPrice': 427.3, 'discountPercentage': 3.0}, {'id': 87, 'price': 295.93, 'title': 'Product 87', 'total': 275.21, 'quantity': 1, 'discountedPrice': 275.21, 'discountPercentage': 7.000000000000001}]",4,6,1645.26,82.25999999999999,411.315,55fb55a1ebde3848,2026-04-19T19:39:39.306863+00:00,1.0
172,70,"[{'id': 85, 'price': 143.77, 'title': 'Product 85', 'total': 261.66, 'quantity': 2, 'discountedPrice': 130.83, 'discountPercentage': 9.0}, {'id': 96, 'price': 344.55, 'title': 'Product 96', 'total': 320.43, 'quantity': 1, 'discountedPrice': 320.43, 'discountPercentage': 7.000000000000001}]",582.09,552.99,2,3,2025-11-15 00:56:02.427483+00:00,2025-11-15 14:56:02.427483+00:00,172,"[{'id': 85, 'price': 143.77, 'title': 'Product 85', 'total': 261.66, 'quantity': 2, 'discountedPrice': 130.83, 'discountPercentage': 9.0}, {'id': 96, 'price': 344.55, 'title': 'Product 96', 'total': 320.43, 'quantity': 1, 'discountedPrice': 320.43, 'discountPercentage': 7.000000000000001}]",2,3,582.09,29.100000000000023,291.045,52a45511f46e4bdd,2026-04-19T19:39:39.306863+00:00,1.0
6,62,"[{'id': 95, 'price': 178.32, 'title': 'Product 95', 'total': 263.91, 'quantity': 2, 'discountedPrice': 131.96, 'discountPercentage': 26.0}, {'id': 9, 'price': 256.39, 'title': 'Product 9', 'total': 546.11, 'quantity': 3, 'discountedPrice': 182.04, 'discountPercentage': 28.999999999999996}]",810.02,769.52,2,5,2025-11-16 00:56:02.416488+00:00,2025-11-16 18:56:02.416488+00:00,6,"[{'id': 95, 'price': 178.32, 'title': 'Product 95', 'total': 263.91, 'quantity': 2, 'discountedPrice': 131.96, 'discountPercentage': 26.0}, {'id': 9, 'price': 256.39, 'title': 'Product 9', 'total': 546.11, 'quantity': 3, 'discountedPrice': 182.04, 'discountPercentage': 28.999999999999996}]",2,5,810.02,40.5,405.01,0a77b5f4f7d46982,2026-04-19T19:39:39.306863+00:00,1.0
109,16,"[{'id': 99, 'price': 366.78, 'title': 'Product 99', 'total': 733.56, 'quantity': 2, 'discountedPrice': 366.78, 'discountPercentage': 0.0}, {'id': 95, 'price': 223.23, 'title': 'Product 95', 'total': 442.0, 'quantity': 2, 'discountedPrice': 221.0, 'discountPercentage': 1.0}, {'id': 94, 'price': 473.0, 'title': 'Product 94', 'total': 1035.87, 'quantity': 3, 'discountedPrice': 345.29, 'discountPercentage': 27.0}, {'id': 97, 'price': 425.52, 'title': 'Product 97', 'total': 1085.08, 'quantity': 3, 'discountedPrice': 361.69, 'discountPercentage': 15.0}]",3296.51,3131.68,4,10,2025-11-27 00:56:02.422483+00:00,2025-11-27 15:56:02.422483+00:00,109,"[{'id': 99, 'price': 366.78, 'title': 'Product 99', 'total': 733.56, 'quantity': 2, 'discountedPrice': 366.78, 'discountPercentage': 0.0}, {'id': 95, 'price': 223.23, 'title': 'Product 95', 'total': 442.0, 'quantity': 2, 'discountedPrice': 221.0, 'discountPercentage': 1.0}, {'id': 94, 'price': 473.0, 'title': 'Product 94', 'total': 1035.87, 'quantity': 3, 'discountedPrice': 345.29, 'discountPercentage': 27.0}, {'id': 97, 'price': 425.52, 'title': 'Product 97', 'total': 1085.08, 'quantity': 3, 'discountedPrice': 361.69, 'discountPercentage': 15.0}]",4,10,3296.51,164.83000000000038,824.1275,adef0443d96363a5,2026-04-19T19:39:39.306863+00:00,1.0
107,21,"[{'id': 76, 'price': 127.38, 'title': 'Product 76', 'total': 224.19, 'quantity': 2, 'discountedPrice': 112.09, 'discountPercentage': 12.0}, {'id': 66, 'price': 177.51, 'title': 'Product 66', 'total': 269.82, 'quantity': 2, 'discountedPrice': 134.91, 'discountPercentage': 24.0}, {'id': 17, 'price': 412.01, 'title': 'Product 17', 'total': 976.46, 'quantity': 3, 'discountedPrice': 325.49, 'discountPercentage': 21.0}, {'id': 71, 'price': 21.19, 'title': 'Product 71', 'total': 31.79, 'quantity': 2, 'discountedPrice': 15.89, 'discountPercentage': 25.0}]",1502.26,1427.15,4,9,2025-11-27 00:56:02.422483+00:00,2025-11-27 20:56:02.422483+00:00,107,"[{'id': 76, 'price': 127.38, 'title': 'Product 76', 'total': 224.19, 'quantity': 2, 'discountedPrice': 112.09, 'discountPercentage': 12.0}, {'id': 66, 'price': 177.51, 'title': 'Product 66', 'total': 269.82, 'quantity': 2, 'discountedPrice': 134.91, 'discountPercentage': 24.0}, {'id': 17, 'price': 412.01, 'title': 'Product 17', 'total': 976.46, 'quantity': 3, 'discountedPrice': 325.49, 'discountPercentage': 21.0}, {'id': 71, 'price': 21.19, 'title': 'Product 71', 'total': 31.79, 'quantity': 2, 'discountedPrice': 15.89, 'discountPercentage': 25.0}]",4,9,1502.26,75.1099999999999,375.565,a742aefac62f3908,2026-04-19T19:39:39.306863+00:00,1.0
188,31,"[{'id': 44, 'price': 265.74, 'title': 'Product 44', 'total': 241.82, 'quantity': 1, 'discountedPrice': 241.82, 'discountPercentage': 9.0}]",241.82,229.73,1,1,2025-11-28 00:56:02.428484+00:00,2025-11-28 20:56:02.428484+00:00,188,"[{'id': 44, 'price': 265.74, 'title': 'Product 44', 'total': 241.82, 'quantity': 1, 'discountedPrice': 241.82, 'discountPercentage': 9.0}]",1,1,241.82,12.090000000000003,241.82,c204d59e1e93757b,2026-04-19T19:39:39.306863+00:00,1.0
196,45,"[{'id': 27, 'price': 394.27, 'title': 'Product 27', 'total': 1182.81, 'quantity': 3, 'discountedPrice': 394.27, 'discountPercentage': 0.0}, {'id': 39, 'price': 391.47, 'title': 'Product 39', 'total': 1056.97, 'quantity': 3, 'discountedPrice': 352.32, 'discountPercentage': 10.0}, {'id': 29, 'price': 88.16, 'title': 'Product 29', 'total': 67.88, 'quantity': 1, 'discountedPrice': 67.88, 'discountPercentage': 23.0}, {'id': 93, 'price': 76.8, 'title': 'Product 93', 'total': 107.52, 'quantity': 2, 'discountedPrice': 53.76, 'discountPercentage': 30.0}, {'id': 43, 'price': 411.51, 'title': 'Product 43', 'total': 345.67, 'quantity': 1, 'discountedPrice': 345.67, 'discountPercentage': 16.0}]",2760.85,2622.81,5,10,2025-12-01 00:56:02.428484+00:00,2025-12-02 00:56:02.428484+00:00,196,"[{'id': 27, 'price': 394.27, 'title': 'Product 27', 'total': 1182.81, 'quantity': 3, 'discountedPrice': 394.27, 'discountPercentage': 0.0}, {'id': 39, 'price': 391.47, 'title': 'Product 39', 'total': 1056.97, 'quantity': 3, 'discountedPrice': 352.32, 'discountPercentage': 10.0}, {'id': 29, 'price': 88.16, 'title': 'Product 29', 'total': 67.88, 'quantity': 1, 'discountedPrice': 67.88, 'discountPercentage': 23.0}, {'id': 93, 'price': 76.8, 'title': 'Product 93', 'total': 107.52, 'quantity': 2, 'discountedPrice': 53.76, 'discountPercentage': 30.0}, {'id': 43, 'price': 411.51, 'title': 'Product 43', 'total': 345.67, 'quantity': 1, 'discountedPrice': 345.67, 'discountPercentage': 16.0}]",5,10,2760.85,138.03999999999996,552.17,f56177fa27320482,2026-04-19T19:39:39.306863+00:00,1.0
160,93,"[{'id': 65, 'price': 178.99, 'title': 'Product 65', 'total': 136.03, 'quantity': 1, 'discountedPrice': 136.03, 'discountPercentage': 24.0}, {'id': 29, 'price': 39.71, 'title': 'Product 29', 'total': 28.99, 'quantity': 1, 'discountedPrice': 28.99, 'discountPercentage': 27.0}]",165.02,156.77,2,2,2025-12-02 00:56:02.426480+00:00,2025-12-02 08:56:02.426480+00:00,160,"[{'id': 65, 'price': 178.99, 'title': 'Product 65', 'total': 136.03, 'quantity': 1, 'discountedPrice': 136.03, 'discountPercentage': 24.0}, {'id': 29, 'price': 39.71, 'title': 'Product 29', 'total': 28.99, 'quantity': 1, 'discountedPrice': 28.99, 'discountPercentage': 27.0}]",2,2,165.02,8.25,82.51,f8e09ee0779c5eba,2026-04-19T19:39:39.306863+00:00,1.0
61,33,"[{'id': 81, 'price': 304.27, 'title': 'Product 81', 'total': 295.14, 'quantity': 1, 'discountedPrice': 295.14, 'discountPercentage': 3.0}]",295.14,280.38,1,1,2025-12-07 00:56:02.419484+00:00,2025-12-07 17:56:02.419484+00:00,61,"[{'id': 81, 'price': 304.27, 'title': 'Product 81', 'total': 295.14, 'quantity': 1, 'discountedPrice': 295.14, 'discountPercentage': 3.0}]",1,1,295.14,14.759999999999991,295.14,393d788e07202243,2026-04-19T19:39:39.306863+00:00,1.0
105,36,"[{'id': 11, 'price': 420.44, 'title': 'Product 11', 'total': 933.38, 'quantity': 3, 'discountedPrice': 311.13, 'discountPercentage': 26.0}, {'id': 32, 'price': 272.49, 'title': 'Product 32', 'total': 817.47, 'quantity': 3, 'discountedPrice': 272.49, 'discountPercentage': 0.0}, {'id': 92, 'price': 331.34, 'title': 'Product 92', 'total': 278.33, 'quantity': 1, 'discountedPrice': 278.33, 'discountPercentage': 16.0}, {'id': 35, 'price': 84.7, 'title': 'Product 35', 'total': 249.02, 'quantity': 3, 'discountedPrice': 83.01, 'discountPercentage': 2.0}, {'id': 50, 'price': 469.94, 'title': 'Product 50', 'total': 361.85, 'quantity': 1, 'discountedPrice': 361.85, 'discountPercentage': 23.0}]",2640.05,2508.05,5,11,2025-12-08 00:56:02.422483+00:00,2025-12-08 02:56:02.422483+00:00,105,"[{'id': 11, 'price': 420.44, 'title': 'Product 11', 'total': 933.38, 'quantity': 3, 'discountedPrice': 311.13, 'discountPercentage': 26.0}, {'id': 32, 'price': 272.49, 'title': 'Product 32', 'total': 817.47, 'quantity': 3, 'discountedPrice': 272.49, 'discountPercentage': 0.0}, {'id': 92, 'price': 331.34, 'title': 'Product 92', 'total': 278.33, 'quantity': 1, 'discountedPrice': 278.33, 'discountPercentage': 16.0}, {'id': 35, 'price': 84.7, 'title': 'Product 35', 'total': 249.02, 'quantity': 3, 'discountedPrice': 83.01, 'discountPercentage': 2.0}, {'id': 50, 'price': 469.94, 'title': 'Product 50', 'total': 361.85, 'quantity': 1, 'discountedPrice': 361.85, 'discountPercentage': 23.0}]",5,11,2640.05,132.0,528.01,7cac7ad17eaf95d3,2026-04-19T19:39:39.306863+00:00,1.0
13,21,"[{'id': 47, 'price': 200.18, 'title': 'Product 47', 'total': 160.14, 'quantity': 1, 'discountedPrice': 160.14, 'discountPercentage': 20.0}, {'id': 5, 'price': 358.42, 'title': 'Product 5', 'total': 501.79, 'quantity': 2, 'discountedPrice': 250.89, 'discountPercentage': 30.0}, {'id': 38, 'price': 279.01, 'title': 'Product 38', 'total': 535.7, 'quantity': 2, 'discountedPrice': 267.85, 'discountPercentage': 4.0}, {'id': 26, 'price': 130.68, 'title': 'Product 26', 'total': 120.23, 'quantity': 1, 'discountedPrice': 120.23, 'discountPercentage': 8.0}]",1317.86,1251.97,4,6,2025-12-09 00:56:02.416488+00:00,2025-12-09 12:56:02.416488+00:00,13,"[{'id': 47, 'price': 200.18, 'title': 'Product 47', 'total': 160.14, 'quantity': 1, 'discountedPrice': 160.14, 'discountPercentage': 20.0}, {'id': 5, 'price': 358.42, 'title': 'Product 5', 'total': 501.79, 'quantity': 2, 'discountedPrice': 250.89, 'discountPercentage': 30.0}, {'id': 38, 'price': 279.01, 'title': 'Product 38', 'total': 535.7, 'quantity': 2, 'discountedPrice': 267.85, 'discountPercentage': 4.0}, {'id': 26, 'price': 130.68, 'title': 'Product 26', 'total': 120.23, 'quantity': 1, 'discountedPrice': 120.23, 'discountPercentage': 8.0}]",4,6,1317.86,65.88999999999987,329.465,ccac2754fd6cbce9,2026-04-19T19:39:39.306863+00:00,1.0
84,31,"[{'id': 37, 'price': 62.69, 'title': 'Product 37', 'total': 94.03, 'quantity': 2, 'discountedPrice': 47.02, 'discountPercentage': 25.0}, {'id': 43, 'price': 83.4, 'title': 'Product 43', 'total': 146.78, 'quantity': 2, 'discountedPrice': 73.39, 'discountPercentage': 12.0}, {'id': 2, 'price': 229.98, 'title': 'Product 2', 'total': 496.76, 'quantity': 3, 'discountedPrice': 165.59, 'discountPercentage': 28.000000000000004}]",737.57,700.69,3,7,2025-12-11 00:56:02.421482+00:00,2025-12-11 03:56:02.421482+00:00,84,"[{'id': 37, 'price': 62.69, 'title': 'Product 37', 'total': 94.03, 'quantity': 2, 'discountedPrice': 47.02, 'discountPercentage': 25.0}, {'id': 43, 'price': 83.4, 'title': 'Product 43', 'total': 146.78, 'quantity': 2, 'discountedPrice': 73.39, 'discountPercentage': 12.0}, {'id': 2, 'price': 229.98, 'title': 'Product 2', 'total': 496.76, 'quantity': 3, 'discountedPrice': 165.59, 'discountPercentage': 28.000000000000004}]",3,7,737.57,36.879999999999995,245.85666666666668,e3f107ae86098604,2026-04-19T19:39:39.306863+00:00,1.0
194,50,"[{'id': 42, 'price': 424.61, 'title': 'Product 42', 'total': 1095.49, 'quantity': 3, 'discountedPrice': 365.16, 'discountPercentage': 14.000000000000002}, {'id': 37, 'price': 179.11, 'title': 'Product 37', 'total': 290.16, 'quantity': 2, 'discountedPrice': 145.08, 'discountPercentage': 19.0}, {'id': 63, 'price': 33.53, 'title': 'Product 63', 'total': 90.53, 'quantity': 3, 'discountedPrice': 30.18, 'discountPercentage': 10.0}, {'id': 75, 'price': 348.22, 'title': 'Product 75', 'total': 250.72, 'quantity': 1, 'discountedPrice': 250.72, 'discountPercentage': 28.000000000000004}, {'id': 23, 'price': 284.88, 'title': 'Product 23', 'total': 472.9, 'quantity': 2, 'discountedPrice': 236.45, 'discountPercentage': 17.0}]",2199.8,2089.81,5,11,2025-12-16 00:56:02.428484+00:00,2025-12-16 07:56:02.428484+00:00,194,"[{'id': 42, 'price': 424.61, 'title': 'Product 42', 'total': 1095.49, 'quantity': 3, 'discountedPrice': 365.16, 'discountPercentage': 14.000000000000002}, {'id': 37, 'price': 179.11, 'title': 'Product 37', 'total': 290.16, 'quantity': 2, 'discountedPrice': 145.08, 'discountPercentage': 19.0}, {'id': 63, 'price': 33.53, 'title': 'Product 63', 'total': 90.53, 'quantity': 3, 'discountedPrice': 30.18, 'discountPercentage': 10.0}, {'id': 75, 'price': 348.22, 'title': 'Product 75', 'total': 250.72, 'quantity': 1, 'discountedPrice': 250.72, 'discountPercentage': 28.000000000000004}, {'id': 23, 'price': 284.88, 'title': 'Product 23', 'total': 472.9, 'quantity': 2, 'discountedPrice': 236.45, 'discountPercentage': 17.0}]",5,11,2199.8,109.99000000000024,439.96000000000004,22b9f397490d23be,2026-04-19T19:39:39.306863+00:00,1.0
108,90,"[{'id': 42, 'price': 404.07, 'title': 'Product 42', 'total': 957.65, 'quantity': 3, 'discountedPrice': 319.22, 'discountPercentage': 21.0}, {'id': 2, 'price': 140.97, 'title': 'Product 2', 'total': 389.08, 'quantity': 3, 'discountedPrice': 129.69, 'discountPercentage': 8.0}, {'id': 11, 'price': 379.95, 'title': 'Product 11', 'total': 562.33, 'quantity': 2, 'discountedPrice': 281.16, 'discountPercentage': 26.0}, {'id': 22, 'price': 450.83, 'title': 'Product 22', 'total': 829.53, 'quantity': 2, 'discountedPrice': 414.76, 'discountPercentage': 8.0}]",2738.59,2601.66,4,10,2025-12-20 00:56:02.422483+00:00,2025-12-20 13:56:02.422483+00:00,108,"[{'id': 42, 'price': 404.07, 'title': 'Product 42', 'total': 957.65, 'quantity': 3, 'discountedPrice': 319.22, 'discountPercentage': 21.0}, {'id': 2, 'price': 140.97, 'title': 'Product 2', 'total': 389.08, 'quantity': 3, 'discountedPrice': 129.69, 'discountPercentage': 8.0}, {'id': 11, 'price': 379.95, 'title': 'Product 11', 'total': 562.33, 'quantity': 2, 'discountedPrice': 281.16, 'discountPercentage': 26.0}, {'id': 22, 'price': 450.83, 'title': 'Product 22', 'total': 829.53, 'quantity': 2, 'discountedPrice': 414.76, 'discountPercentage': 8.0}]",4,10,2738.59,136.9300000000003,684.6475,4c13afef95f7b6c0,2026-04-19T19:39:39.306863+00:00,1.0
